OBJECT,MJD,RV,HALPHA_INDEX,ERR_HALPHA_INDEX,S_INDEX,ERR_SINDEX,logRHK_INDEX,ERR_logRHK_INDEX,NAI_INDEX,ERR_NAI_INDEX,SHIFT_BARICENTRO_HALPHA,ERR_SHIFT_BAR_HALPHA,SHIFT_BARICENTRO_K,ERR_SHIFT_BAR_K,SHIFT_BARICENTRO_H,ERR_SHIFT_BAR_H,ERR_SHIFT_BAR_D2,ERR_SHIFT_BAR_D2_2,SHIFT_BARICENTRO_D1_2,ERR_SHIFT_BAR_D1_2,MEAN_SLOPE_HALPHA,SIGMA_SLOPE_HALPHA,MEAN_SLOPE_K,SIGMA_SLOPE_K,MEAN_SLOPE_H,SIGMA_SLOPE_H,MEAN_SLOPE_D2,SIGMA_SLOPE_D2,MEAN_SLOPE_D1,SIGMA_SLOPE_D1,DISK_PRESENCE,STy
HD85512,56007.158,-9.58,-0.037302,6.1E-5,0.015578,0.012691,-5.075797,0.982334,0.16737,0.044808,0.686399,0.039767,0.43066,0.309898,-0.290636,0.235195,0.97509,0.575423,0.246287,0.310793,2.406025,3.668035,3.527878,12.13241,-10.988398,6.9395,-3.037058,2.795608,10.920703,5.468569,0,56.0
HD85512,57416.193,-9.55,-0.037388,6.4E-5,0.017759,0.007923,-4.974968,0.714745,0.14816,0.051669,0.73179,0.037388,0.222823,0.183425,-0.129181,0.162289,0.474277,0.259484,0.18149,0.248957,0.756079,3.132271,-6.815438,18.201874,-22.250454,33.319226,2.906308,2.376062,13.408589,4.628131,0,56.0
HD85512,55248.263,-9.59,-0.037788,6.2E-5,0.018916,0.007736,-4.936826,0.6507,0.153041,0.055408,0.71446,0.038315,0.084304,0.163487,-0.030989,0.264325,0.985778,0.366113,0.141692,0.243606,1.737774,3.664761,8.676115,15.453619,-14.899364,44.677068,14.937066,5.429421,5.02955,2.462314,0,56.0
HD85512,55889.295,-9.59,-0.037315,6.4E-5,0.017113,0.010444,-5.000603,0.784424,0.160834,0.05138,0.680627,0.041496,0.260354,0.259337,0.171106,0.199593,0.031743,0.339142,0.292652,0.216836,1.617986,3.116113,-29.247965,10.528682,-33.875117,15.707706,15.721423,3.949775,13.943483,7.400068,0,56.0
HD85512,55726.981,-9.6,-0.037934,5.9E-5,0.01652,0.007962,-5.02533,0.797699,0.158696,0.031688,0.78279,0.054728,0.114903,0.21025,-0.320955,0.20793,0.876763,0.318431,0.277573,0.251554,0.445441,3.098481,8.662518,13.011454,-15.244487,10.010797,17.286217,9.06961,16.644278,3.421349,0,56.0
HD85512,55637.04,-9.59,-0.037405,6.7E-5,0.016383,0.008948,-5.046566,0.870936,0.162611,0.050842,0.625062,0.050985,-0.090845,0.198371,-0.076613,0.195268,1.940255,0.235056,0.195528,0.434782,4.222247,4.439767,8.38645,12.158814,-21.965621,8.535826,2.716182,2.841659,7.356457,5.845106,0,56.0
HD85512,57457.112,-9.56,-0.037432,6.5E-5,0.017464,0.008018,-4.99048,0.738642,0.17639,0.033874,0.746668,0.054423,0.06857,0.194017,-0.1256,0.250717,0.384656,0.315661,0.320927,0.28605,1.410587,3.358059,6.694234,6.515045,-25.006,12.264649,-0.440289,2.158283,9.420341,2.858874,0,56.0
HD85512,54521.167,-9.59,-0.036577,5.8E-5,0.023226,0.00638,-4.817106,0.513833,0.166234,0.053396,0.700126,0.048271,0.237889,0.182785,0.019153,0.171798,1.46251,0.360027,0.244423,0.27299,1.560468,3.482489,7.490198,7.386549,-102.726965,22.422954,28.659306,4.341339,7.950088,2.023614,0,56.0
HD85512,57818.058,-9.56,-0.037115,6.2E-5,0.01921,0.006643,-4.928987,0.641555,0.174118,0.030554,0.654518,0.051202,0.016845,0.179557,-0.200074,0.216806,0.407581,0.201963,0.001283,0.271974,0.915524,3.180193,18.211936,6.363492,-20.864941,38.641248,10.914429,3.493951,20.152958,5.175353,0,56.0
HD85512,55933.362,-9.59,-0.037774,7.4E-5,0.016363,0.009185,-5.034536,0.817484,0.168718,0.018161,0.680157,0.046468,0.185348,0.206998,-0.008749,0.209987,1.041102,0.246062,0.159862,0.211225,1.818364,3.545752,3.69093,17.04073,-16.51687,26.265972,16.993208,2.353598,8.321859,4.925257,0,56.0
HD85512,55247.324,-9.58,-0.037541,6.0E-5,0.018867,0.007538,-4.940148,0.657012,0.158768,0.035886,0.674889,0.041734,0.071891,0.208611,-0.079416,0.189482,0.267472,0.203808,0.29547,0.271017,1.264488,3.903817,17.708706,7.256488,-20.939502,30.07377,9.400088,7.586752,32.610652,5.7417,0,56.0
HD85512,54777.37,-9.59,-0.03729,6.3E-5,0.020839,0.007735,-4.878353,0.584421,0.177857,0.035755,0.677529,0.043979,0.228285,0.161934,-0.024867,0.197732,1.171051,0.181582,0.198814,0.274094,1.848239,3.482301,-29.758452,14.979224,-113.047037,24.128386,17.599821,4.388304,9.492635,6.864992,0,56.0
HD85512,57175.105,-9.58,-0.037228,7.0E-5,0.01464,0.0137,-5.123377,1.084322,0.153572,0.04889,0.905543,0.053598,0.32408,0.270428,-0.232366,0.270114,0.069745,0.21171,0.345537,0.2204,2.567066,2.437899,12.125624,10.044059,-0.640666,3.706464,-3.571778,2.479454,11.763097,2.735443,0,56.0
HD85512,56679.335,-9.59,-0.037666,5.8E-5,0.012373,0.011435,-5.23952,1.345679,0.150876,0.03528,0.728423,0.038684,-0.079382,0.236933,0.136426,0.343726,1.263819,0.312282,0.254314,0.337315,1.145767,3.475079,7.51069,4.134506,-1.480784,3.641471,24.493126,4.775975,26.978355,4.197076,0,56.0
HD85512,55243.302,-9.58,-0.037563,6.6E-5,0.018804,0.007478,-4.94197,0.658185,0.16344,0.017766,0.677065,0.044957,0.188605,0.173927,-0.219027,0.191602,1.101848,0.230463,0.210862,0.107554,1.641747,3.461653,9.388958,5.527318,-14.843668,5.94205,18.661379,5.764852,40.15375,9.162743,0,56.0
HD85512,55710.997,-9.6,-0.037318,5.8E-5,0.016741,0.008643,-5.010397,0.78894,0.148398,0.040072,0.681103,0.045876,0.126018,0.249357,-0.229786,0.208374,0.109545,0.244096,0.170165,0.403636,0.102535,3.500858,-9.195307,21.701959,-43.736352,7.082357,14.79138,8.723157,7.083329,4.265782,0,56.0
HD85512,55234.252,-9.59,-0.037138,6.0E-5,0.018634,0.008314,-4.940694,0.668694,0.161335,0.050094,0.658733,0.053056,0.287079,0.189737,-0.044536,0.173506,2.370973,0.219417,0.291863,0.284781,0.435221,3.854786,-6.056157,7.68369,-8.673938,15.590589,25.767488,3.397489,21.490668,8.167077,0,56.0
HD85512,55627.282,-9.59,-0.037547,6.5E-5,0.016483,0.009689,-5.027326,0.825726,0.159844,0.024721,0.690159,0.050467,-0.105366,0.202385,-0.025915,0.187389,0.422473,0.217183,0.276928,0.146645,0.409224,3.528445,7.299918,10.857031,2.609776,23.003624,23.098614,5.145559,9.543988,4.794958,0,56.0
HD85512,55943.347,-9.59,-0.037728,6.0E-5,0.016217,0.009068,-5.035705,0.804823,0.157313,0.031089,0.682972,0.043047,-0.033766,0.214354,0.035277,0.243239,1.585206,0.453424,0.29442,0.28543,0.849731,3.662988,6.950554,5.078916,-29.290181,20.515416,20.57539,2.961943,-8.884717,19.572879,0,56.0
HD85512,57410.215,-9.56,-0.037375,6.0E-5,0.017417,0.009268,-4.991638,0.739716,0.161443,0.038101,0.81112,0.039935,0.171163,0.238438,-0.249824,0.197308,1.0055,0.28709,0.207091,0.23526,1.978428,3.438075,-0.248654,6.029106,-88.128704,12.636342,2.88421,5.271559,18.130787,3.834414,0,56.0
HD85512,57458.098,-9.56,-0.037262,7.6E-5,0.017618,0.006584,-4.986651,0.722723,0.181302,0.030706,0.749747,0.054337,0.100423,0.189152,0.03952,0.168164,0.028076,0.493327,0.403199,0.361362,1.657263,3.685688,-11.371286,36.113776,-21.795264,36.416484,13.564165,7.790283,11.191276,5.224041,0,56.0
HD85512,54880.068,-9.59,-0.036754,6.5E-5,0.021668,0.008969,-4.859599,0.570517,0.157046,0.038879,0.726426,0.050103,0.090824,0.207587,0.0081,0.229098,0.99544,0.345703,0.333201,0.36233,1.995846,4.136857,14.136634,10.520806,-84.036632,32.28428,5.200829,1.791439,22.823912,6.760461,0,56.0
HD85512,55997.136,-9.58,-0.037605,6.4E-5,0.016634,0.010939,-5.017075,0.854135,0.157767,0.023201,0.666405,0.052474,-0.537063,0.254562,-0.095735,0.25092,0.236291,0.30482,0.289452,0.264915,0.645115,3.847937,-13.39959,8.829041,-12.956015,5.445987,7.846477,5.080509,53.905378,5.334675,0,56.0
HD85512,57366.273,-9.56,-0.037613,6.0E-5,0.01733,0.008911,-4.997133,0.754626,0.18334,0.040862,0.755062,0.045451,0.178624,0.190821,-0.248909,0.219056,2.29234,0.253228,0.287342,0.188259,1.458664,3.298011,-32.763407,21.430248,-31.831751,48.057935,11.231207,2.898343,34.896143,8.880783,0,56.0
HD85512,55728.003,-9.6,-0.037827,6.9E-5,0.016511,0.008225,-5.024777,0.829655,0.157533,0.043798,0.685379,0.057407,0.182447,0.199111,-0.038302,0.23802,0.843051,0.251943,0.233418,0.329414,1.134643,3.683788,-9.188329,8.01724,-35.03638,9.610427,44.149724,5.377381,23.733454,6.662956,0,56.0
HD85512,57175.957,-9.59,-0.037279,6.2E-5,0.014842,0.009731,-5.097279,0.946641,0.156632,0.0305,0.832491,0.040955,0.284594,0.249304,-0.237716,0.242181,0.476349,0.248734,0.394078,0.242813,2.41723,3.092129,4.66703,13.554076,-21.135216,28.55322,21.463452,14.640907,7.568393,3.247049,0,56.0
HD85512,56081.049,-9.6,-0.037385,5.9E-5,0.015884,0.011705,-5.0521,0.873583,0.152636,0.045961,0.745834,0.051189,0.202968,0.280114,0.081914,0.278854,2.246497,0.251456,0.387332,0.244912,2.798851,2.224319,9.326028,10.75789,-22.369291,14.39786,11.92119,13.323913,24.488461,4.304532,0,56.0
HD85512,56100.948,-9.6,-0.037542,6.3E-5,0.01511,0.010781,-5.094027,0.956922,0.146655,0.068898,0.705353,0.041772,0.016021,0.265912,-0.116296,0.264061,0.707351,0.303523,0.319761,0.401098,0.713613,3.706765,4.086215,3.083717,25.028385,9.520897,25.874454,4.987253,21.332926,2.99583,0,56.0
HD85512,55578.372,-9.59,-0.03762,7.6E-5,0.017153,0.008827,-5.003469,0.758888,0.156604,0.067215,0.67043,0.052124,0.303701,0.222006,-0.052396,0.218412,0.824621,0.475692,0.093255,0.419342,0.903459,3.786875,-2.720127,12.407788,-36.621184,13.231501,57.465523,8.023544,12.872797,3.445758,0,56.0
HD85512,56078.989,-9.6,-0.037718,6.1E-5,0.015973,0.008403,-5.048701,0.835619,0.157725,0.033025,0.738883,0.052103,0.14053,0.227907,0.195125,0.219498,0.19187,0.264487,0.288961,0.33988,2.81957,2.16112,12.413275,9.697245,-52.859256,13.057781,10.047423,7.490091,6.112676,2.517579,0,56.0
HD85512,57400.241,-9.56,-0.037221,8.4E-5,0.017764,0.037232,-4.97346,1.063165,0.165523,0.044352,0.683113,0.057299,-1.364405,0.794942,0.381532,0.953697,0.2216,0.180546,0.014786,0.32616,1.456379,3.960995,5.341027,5.399517,-20.06896,6.502359,9.303867,3.165477,18.542791,5.822676,0,56.0
Gl849,58308.243,-15.62,-0.019727,1.12E-4,0.041847,0.034002,-5.120793,0.669261,0.126353,0.025385,0.365329,0.15528,0.199264,0.458185,0.262459,0.539113,0.07848,0.292567,0.187772,0.506514,0.213208,1.426717,7.204159,9.356244,-23.779133,18.748694,-0.41724,2.040612,-0.02934,3.412629,-1,63.5
Gl849,54702.235,-15.65,-0.01931,1.12E-4,0.040869,0.034873,-5.108272,0.705293,0.113682,0.02139,0.255742,0.149741,0.502584,0.476908,0.224621,0.603246,0.573689,0.241512,0.194535,0.206173,1.883703,1.400624,66.347183,50.541575,-225.844437,31.979319,1.406733,0.961662,2.837057,4.992481,-1,63.5
Gl849,58258.36,-15.61,-0.020271,9.2E-5,0.038819,0.030729,-5.165689,0.73937,0.117374,0.021195,-0.028438,0.109485,0.620016,0.477725,-0.027,0.430544,0.228921,0.215097,0.173399,0.28221,-1.721902,1.7448,-11.459741,48.39572,-106.270668,86.928542,5.132722,1.086353,6.036329,2.434368,-1,63.5
Gl849,58306.326,-15.62,-0.019238,9.6E-5,0.038987,0.030519,-5.154646,0.802587,0.117815,0.027513,0.064917,0.13245,0.147416,0.560151,-0.057854,0.510937,2.818472,0.28485,0.039979,0.351998,-0.152691,1.366054,-112.168028,82.202263,-64.081014,13.699799,1.636891,1.307445,-0.493006,1.687514,-1,63.5
Gl849,54427.033,-15.67,-0.017323,1.13E-4,0.047751,0.037069,-5.046752,0.609609,0.120791,0.02293,0.292195,0.157906,0.219783,0.543266,0.474495,0.548577,0.393209,0.32597,0.154488,0.098823,1.44101,1.403978,11.911238,25.05223,-96.534682,39.499351,3.450361,1.461051,10.530284,1.541836,-1,63.5
Gl849,54682.301,-15.66,-0.01951,1.37E-4,0.041708,0.035151,-5.132353,0.773177,0.112532,0.028862,0.155542,0.179923,0.262389,0.387777,0.170274,0.591259,0.131426,0.456796,0.165466,0.195213,-0.389554,1.647574,-54.271698,32.269709,-50.739129,33.689052,-0.35557,1.288284,1.34789,2.641422,-1,63.5
Gl849,54297.361,-15.67,-0.0203,9.8E-5,0.038249,0.035644,-5.147774,0.709655,0.097212,0.03948,0.14531,0.140119,0.292301,0.462033,0.098545,0.621948,1.57375,0.240839,0.259298,0.27009,0.050614,1.317704,165.926519,55.445926,-319.994379,77.648385,3.302469,1.669577,26.059338,5.150781,-1,63.5
Gl849,54675.315,-15.66,-0.020921,9.6E-5,0.037586,0.035022,-5.165525,0.731334,0.110581,0.021469,0.164543,0.114507,0.119443,0.430834,0.00435,0.458209,0.59582,0.202095,0.136291,0.171627,-0.46938,1.509119,-48.914894,30.912421,-120.821059,56.892304,6.593262,0.916973,-5.52224,6.105794,-1,63.5
Gl849,54343.268,-15.67,-0.019851,1.07E-4,0.039606,0.036883,-5.135368,0.696434,0.101587,0.035092,0.009988,0.138739,-0.250088,0.655191,0.075911,0.585817,0.101013,0.130517,0.177458,0.314246,1.392091,1.463627,112.699029,59.21335,-49.031326,63.425641,3.245473,2.573061,2.206201,5.083347,-1,63.5
Gl849,54989.409,-15.63,-0.021291,9.5E-5,0.039906,0.009026,-5.142304,0.614194,0.108945,0.035696,0.136184,0.113516,0.613359,0.120449,-0.002251,0.181533,0.383306,0.341863,0.397783,0.425131,-0.895999,1.458832,-48.87138,103.978346,-477.738334,19.442586,17.920534,3.555894,9.55238,5.946309,-1,63.5
Gl849,54705.254,-15.66,-0.018312,9.6E-5,0.041665,0.035892,-5.100297,0.70714,0.112114,0.017758,-0.239231,0.140927,-0.119188,0.524042,-0.022913,0.557226,0.344796,0.304444,0.184981,0.281404,0.80033,0.915169,34.07455,24.832524,-37.35194,16.431785,1.661502,0.918259,8.020882,4.396628,-1,63.5
Gl849,54048.046,-15.66,-0.020907,1.29E-4,0.038307,0.033083,-5.148602,0.748814,0.110262,0.028969,0.102466,0.160042,0.170515,0.660515,-0.271692,0.544486,1.044869,0.343171,0.323803,0.382711,0.971964,1.195613,13.931533,10.391738,-262.647404,22.903023,5.893274,1.768135,6.412474,2.371212,-1,63.5
Gl849,53517.407,-15.62,-0.02035,1.64E-4,0.03636,0.042247,-5.177878,0.886318,0.106827,0.023874,-0.056798,0.188449,-1.008184,0.665866,0.613236,0.557307,2.500671,0.41704,0.17046,0.184689,1.236771,1.015331,-27.614646,11.157775,-80.249884,17.159509,5.688107,1.03373,6.109378,2.579883,-1,63.5
Gl849,53520.406,-15.61,-0.020243,1.12E-4,0.037748,0.039084,-5.162171,0.767747,0.120565,0.028691,0.203287,0.138245,-0.279414,0.525869,-0.483486,0.69201,0.248427,0.378244,0.360739,0.309787,-0.405459,1.297762,-74.648271,20.675478,-45.915193,36.204502,3.80446,3.327039,3.011242,3.277523,-1,63.5
Gl849,58292.306,-15.62,-0.019786,9.1E-5,0.042064,0.030811,-5.124438,0.717892,0.116182,0.035952,0.452867,0.122837,-0.03517,0.54806,-0.308892,0.478209,0.242323,0.32668,0.116886,0.202318,-2.519187,2.637377,138.143715,117.584976,-196.1841,26.75473,-0.566055,0.330944,-4.012835,2.505011,-1,63.5
Gl849,55122.108,-15.62,-0.019034,1.19E-4,0.044985,0.026955,-5.068548,0.609358,0.110291,0.030335,0.311549,0.174872,-0.214092,0.459097,0.336761,0.470959,0.575687,0.168032,0.173386,0.257942,0.409972,1.442065,-137.633425,125.11991,-64.772428,38.264896,1.279014,0.377586,6.650236,2.754947,-1,63.5
Gl849,54734.153,-15.65,-0.020051,1.29E-4,0.041632,0.031859,-5.091634,0.688313,0.114355,0.018746,0.472761,0.149063,-0.057009,0.436747,0.195646,0.635131,0.397372,0.240724,0.187305,0.194208,1.675798,0.943314,-18.34944,42.488407,-70.52469,16.162526,4.779293,0.871309,8.93651,3.695899,-1,63.5
Gl849,53951.295,-15.65,-0.018902,1.3E-4,0.040783,0.031061,-5.113667,0.686565,0.107193,0.036774,0.393786,0.16579,0.336474,0.55219,-0.177893,0.548641,0.493105,0.477175,0.195392,0.182659,-0.254588,1.208536,26.940889,34.251383,-22.891252,41.604449,3.421723,1.116805,4.592446,2.867029,-1,63.5
Gl849,54350.175,-15.67,-0.019126,1.33E-4,0.042802,0.03478,-5.100898,0.662607,0.116221,0.021759,0.368745,0.168115,0.166171,0.614769,0.502649,0.451803,1.321615,0.160165,0.205622,0.463423,-0.485754,1.4268,39.669093,13.367228,-106.317967,25.421426,3.794603,1.523684,-7.275792,7.543783,-1,63.5
Gl849,58289.334,-15.62,-0.020068,1.12E-4,0.043437,0.030113,-5.111607,0.666919,0.118657,0.024065,0.045057,0.140185,-0.093275,0.332626,-0.061816,0.503992,1.488943,0.348133,0.314591,0.431725,-3.378884,2.989308,-12.96401,34.164826,-104.580977,36.806337,-4.062074,0.7881,-0.746502,2.170764,-1,63.5
Gl849,54390.067,-15.67,-0.01955,1.07E-4,0.040172,0.03488,-5.130746,0.724939,0.112433,0.024768,0.538319,0.135396,-0.271368,0.540209,-0.031899,0.607082,1.001652,0.160993,0.24074,0.323348,0.296681,1.337894,39.856118,27.724009,-31.578698,31.781135,2.860412,1.057442,6.184079,2.176217,-1,63.5
Gl849,58272.366,-15.61,-0.019305,1.04E-4,0.042799,0.036194,-5.114177,0.735892,0.129337,0.016448,0.136657,0.132671,0.867101,0.497248,0.079566,0.551567,0.638541,0.475207,0.24058,0.410189,2.526966,1.028999,-117.55348,73.89579,-140.12289,40.315455,-0.555526,2.213151,-8.6504,5.354953,-1,63.5
Gl849,53339.036,-15.61,-0.020417,1.0E-4,0.037387,0.033719,-5.189768,0.826894,0.115507,0.03913,0.12759,0.131535,0.469291,0.583426,0.792376,0.444302,0.81712,0.231181,0.097024,0.19494,1.583453,0.918839,-9.905644,16.427886,-3.647031,20.302426,4.205476,1.412398,8.005047,8.681718,-1,63.5
Gl849,58311.261,-15.6,-0.019587,9.8E-5,0.043826,0.02677,-5.09242,0.632275,0.121251,0.039427,0.174798,0.139088,0.43023,0.416542,7.6E-5,0.425132,0.997363,0.416807,0.184454,0.207103,-0.958508,1.722797,-157.245507,110.466541,-413.172538,39.359472,2.603263,0.766211,,,-1,63.5
Gl849,54730.182,-15.66,-0.019934,1.12E-4,0.043447,0.032974,-5.073358,0.641314,0.118699,0.020762,0.254525,0.132116,0.494276,0.544093,0.288619,0.592792,2.49811,0.136047,0.267468,0.499993,0.878944,1.087072,-14.454345,31.935262,-101.0062,28.984279,-2.083951,0.510722,4.377437,3.00213,-1,63.5
Gl849,54301.256,-15.66,-0.019934,1.04E-4,0.04109,0.037997,-5.110653,0.701687,0.106341,0.034489,0.554344,0.149483,0.913656,0.611666,0.443144,0.522926,0.77695,0.197471,0.213675,0.263264,0.850263,1.178387,-17.175899,7.470595,-195.120665,51.416173,1.893077,1.036892,-0.8296,2.127234,-1,63.5
Gl849,54662.336,-15.66,-0.020057,9.8E-5,0.045998,0.034005,-5.062861,0.638023,0.116092,0.026265,0.107938,0.133788,0.402243,0.50723,-0.124253,0.42441,0.155072,0.219217,0.116041,0.444283,-0.691213,1.80242,5.545771,15.873974,-137.840325,47.168715,2.696994,2.69448,5.294209,8.093936,-1,63.5
Gl849,54078.047,-15.66,-0.019693,1.03E-4,0.043231,0.037026,-5.086334,0.65975,0.108136,0.037153,0.112688,0.138285,0.147978,0.481689,-0.220749,0.643546,0.407409,0.414455,0.130883,0.2297,0.123242,2.13825,-59.425479,41.331021,-65.028378,56.019614,-2.351815,2.989399,11.61646,1.413777,-1,63.5
Gl849,54665.328,-15.66,-0.019883,1.04E-4,0.043918,0.034387,-5.085365,0.63653,0.114492,0.012418,0.193871,0.143072,0.401357,0.521686,0.059337,0.473228,0.897899,0.352553,0.146153,0.303978,2.478447,1.716013,-29.510157,30.770075,-110.461858,20.496992,3.480786,0.443375,-2.842741,3.745724,-1,63.5
Gl674,56474.114,-3.26,0.017325,1.02E-4,0.106546,0.048037,-4.717575,0.408578,0.121047,0.019013,-0.459984,0.180137,0.468223,0.486585,0.245176,0.682913,0.38562,0.45188,-0.193561,0.225587,-5.249258,0.440612,619.328304,228.625551,-968.747868,118.693507,3.100456,0.499569,-1.225639,0.101173,-1,63.0
Gl674,56402.264,-3.25,0.010429,1.0E-4,0.094913,0.040543,-4.783552,0.417715,0.116985,0.018597,-1.017318,0.250384,0.662495,0.524375,0.363018,0.455017,0.341111,0.228227,-0.048202,0.329657,1.621162,0.769406,-102.541272,229.185491,-739.304989,191.352131,1.638827,0.841685,-0.706849,0.444561,-1,63.0
Gl674,56401.237,-3.39,0.011323,1.1E-4,0.096266,0.046246,-4.778374,0.461551,0.109258,0.025419,-0.067167,0.291569,0.634806,0.518524,0.31523,0.450096,2.598247,0.270783,0.119886,0.26658,2.229584,0.503307,-458.142718,106.958493,-891.054393,67.428392,-3.589027,1.795077,0.470399,1.299377,-1,63.0
Gl674,56742.379,-3.26,0.01276,1.17E-4,0.094697,0.05242,-4.78203,0.432517,0.112036,0.021302,-0.385887,0.270293,0.176326,0.487055,0.199459,0.53679,0.044101,0.369092,-0.093095,0.301996,0.880798,0.950772,752.447698,337.648928,-675.518921,79.250046,-6.858428,0.601903,5.512074,1.407841,-1,63.0
Gl674,53869.294,-3.27,0.019572,1.65E-4,0.110748,0.007279,-4.679729,0.331773,0.114959,0.020919,-0.885201,0.311607,-0.379336,0.117928,-0.642186,0.144715,0.870266,0.382197,0.081104,0.430902,3.321575,1.732605,844.235983,340.492137,-169.420272,220.528871,0.685221,0.488449,-2.570986,2.109969,-1,63.0
Gl674,56467.293,-3.24,0.006041,1.0E-4,0.084996,0.051784,-4.826901,0.465342,0.112101,0.007606,-1.089132,0.341346,0.283131,0.733347,0.30669,0.628345,0.805764,0.204632,0.018228,0.306888,5.441867,0.485972,1011.372634,252.573986,-427.861825,188.324524,0.371758,0.384758,-0.51749,2.419555,-1,63.0
Gl674,53868.33,-3.26,0.009535,7.9E-5,0.09531,0.00694,-4.776909,0.361091,0.110674,0.025474,-0.215824,0.265296,0.451124,0.085127,0.158248,0.109436,1.095841,0.314534,-0.054134,0.359009,3.241349,0.343502,-330.648962,567.529769,-549.706219,159.966334,0.220723,0.82204,0.621035,2.102574,-1,63.0
Gl674,53866.246,-3.25,0.013206,9.8E-5,0.101309,0.006086,-4.746397,0.350775,0.113807,0.017155,-0.332559,0.188277,0.40102,0.075765,0.17361,0.075276,0.535193,0.336001,0.308352,0.445961,2.44989,0.387874,881.467009,437.426377,-1431.508876,68.965358,0.890854,1.21189,0.812934,1.389631,-1,63.0
Gl674,56841.175,-3.26,0.010126,9.8E-5,0.092523,0.051805,-4.787884,0.41494,0.112116,0.027014,-0.163631,0.259402,0.311451,0.575537,0.030814,0.506307,0.156478,0.355379,-0.04122,0.358292,3.118795,0.209747,969.733255,391.760634,-668.045532,95.601593,2.873191,0.943895,0.767584,0.641657,-1,63.0
Gl674,58289.149,-3.23,3.42E-4,7.1E-5,0.075188,0.00888,-4.892457,0.406645,0.108382,0.023143,-10.447688,7.338789,0.352072,0.102126,0.034254,0.11098,1.212303,0.171978,-0.113755,0.116826,1.624772,1.717557,100.364279,552.747924,-1196.256268,65.728191,0.024477,1.993105,3.145943,2.145613,-1,63.0
Gl674,56475.178,-3.27,0.0052,1.11E-4,0.084395,0.045826,-4.845163,0.469687,0.110561,0.02794,-0.109507,0.508437,0.43215,0.388829,0.037046,0.535549,0.327426,0.165054,-0.172533,0.791536,3.576502,0.563012,948.236326,252.615262,-425.837898,223.350324,1.382793,1.583118,1.850218,0.709079,-1,63.0
Gl674,56837.286,-3.29,0.004905,9.5E-5,0.085328,0.049945,-4.835299,0.473614,0.108382,0.009838,-0.827142,0.465337,0.451372,0.622955,0.051418,0.716577,0.700497,0.208851,0.139729,0.204662,3.967695,0.631418,-164.67411,135.990122,-540.865971,143.561966,0.911031,1.132599,3.233469,1.528632,-1,63.0
Gl674,56393.331,-3.24,0.005476,1.03E-4,0.082048,0.049998,-4.86438,0.494523,0.108794,0.01508,-0.450261,0.512743,0.296792,0.465206,0.36941,0.452057,0.398856,0.278765,-0.015085,0.144191,3.410772,0.464602,533.996193,483.775654,-577.20408,240.810754,-3.469476,0.777946,5.389469,1.283839,-1,63.0
Gl674,57203.095,-3.25,-0.002106,9.2E-5,0.066771,0.054661,-4.955201,0.604955,0.112945,0.012055,1.60194,1.179649,0.276795,0.537005,-0.013783,0.710403,0.633904,0.328489,-0.120762,0.349494,3.427343,3.054934,701.369633,290.03761,-622.811204,85.830601,2.993937,0.965955,12.185099,2.821906,-1,63.0
Gl674,56778.204,-3.25,0.004554,8.7E-5,0.076578,0.052359,-4.886946,0.483631,0.109798,0.009597,0.002038,0.47266,0.228311,0.446826,0.247051,0.606955,0.310134,0.522971,-0.104521,0.253403,2.642644,0.500987,1303.421324,251.812034,-377.649081,116.387843,1.048081,0.930951,2.205376,3.900091,-1,63.0
Gl674,54169.383,-3.27,0.007327,1.04E-4,0.078922,0.007884,-4.864339,0.393503,0.10715,0.02604,0.029263,0.391864,0.462337,0.100862,0.062709,0.097436,3.165405,0.25497,-0.040918,0.137576,4.901074,0.593992,2615.777112,207.805403,-1031.971924,64.865526,-1.142174,0.862643,2.190699,1.587088,-1,63.0
Gl674,56389.25,-3.24,0.00693,1.03E-4,0.085885,0.044601,-4.828671,0.470965,0.108909,0.032587,-1.690189,0.39101,0.415055,0.511741,0.09909,0.440395,0.329702,0.305197,0.006431,0.374804,5.90466,1.146654,853.762393,537.210042,-778.624829,91.066188,-2.808634,0.648054,1.788354,1.195443,-1,63.0
